473.1266864,876.010664,processed_routes/route3/0.jpg
473.048858,877.168632,processed_routes/route3/1.jpg
473.64716999999996,874.496004,processed_routes/route3/2.jpg
472.22627,876.2017920000001,processed_routes/route3/3.jpg
473.104433,876.539696,processed_routes/route3/4.jpg
472.8875644,877.3445839999999,processed_routes/route3/5.jpg
472.0932722,881.241316,processed_routes/route3/6.jpg
471.126964,882.1820600000001,processed_routes/route3/7.jpg
472.0514278,878.168036,processed_routes/route3/8.jpg
473.838842,874.808736,processed_routes/route3/9.jpg
472.84923000000003,878.902812,processed_routes/route3/10.jpg
473.686066,874.84578,processed_routes/route3/11.jpg
473.428484,875.320604,processed_routes/route3/12.jpg
472.738782,876.412716,processed_routes/route3/13.jpg
471.701096,880.4191519999999,processed_routes/route3/14.jpg
473.604062,874.713452,processed_routes/route3/15.jpg
472.482422,877.460644,processed_routes/route3/16.jpg
471.315854,880.613164,processed_routes/route3/17.jpg
471.649642,880.966244,processed_routes/route3/18.jpg
473.0195404,876.200168,processed_routes/route3/19.jpg
472.5355296,876.69028,processed_routes/route3/20.jpg
471.34970599999997,881.1300719999999,processed_routes/route3/21.jpg
472.729656,876.774504,processed_routes/route3/22.jpg
471.058558,882.0495639999999,processed_routes/route3/23.jpg
469.052905,887.145732,processed_routes/route3/24.jpg
469.3924,885.631268,processed_routes/route3/25.jpg
471.461454,879.93408,processed_routes/route3/26.jpg
472.7517482,876.561256,processed_routes/route3/27.jpg
472.50446999999997,876.49218,processed_routes/route3/28.jpg
472.10227599999996,878.384364,processed_routes/route3/29.jpg
471.7859002,880.912988,processed_routes/route3/30.jpg
473.1626704,876.655,processed_routes/route3/31.jpg
470.357546,882.694264,processed_routes/route3/32.jpg
470.41444179999996,883.1613600000001,processed_routes/route3/33.jpg
472.105344,877.9479839999999,processed_routes/route3/34.jpg
471.29834300000005,880.6046240000001,processed_routes/route3/35.jpg
471.557446,878.855296,processed_routes/route3/36.jpg
472.90656,877.270076,processed_routes/route3/37.jpg
473.284496,875.945172,processed_routes/route3/38.jpg
471.749651,880.611176,processed_routes/route3/39.jpg
472.9010636,876.463956,processed_routes/route3/40.jpg
471.04857400000003,881.3256799999999,processed_routes/route3/41.jpg
472.711768,876.830168,processed_routes/route3/42.jpg
471.192146,881.2769040000001,processed_routes/route3/43.jpg
472.394893,877.1247000000001,processed_routes/route3/44.jpg
472.0951936,877.680584,processed_routes/route3/45.jpg
469.4777138,884.394368,processed_routes/route3/46.jpg
472.3521516,877.392548,processed_routes/route3/47.jpg
471.68406600000003,878.8855639999999,processed_routes/route3/48.jpg
472.41968399999996,878.354992,processed_routes/route3/49.jpg
471.513831,879.037436,processed_routes/route3/50.jpg
471.982702,878.3236039999999,processed_routes/route3/51.jpg
472.059168,878.403768,processed_routes/route3/52.jpg
473.358362,875.840704,processed_routes/route3/53.jpg
473.4019796,873.630132,processed_routes/route3/54.jpg
472.461375,877.290796,processed_routes/route3/55.jpg
472.876868,877.66258,processed_routes/route3/56.jpg
471.96876599999996,878.916252,processed_routes/route3/57.jpg
471.08819800000003,882.028536,processed_routes/route3/58.jpg
471.036276,880.271116,processed_routes/route3/59.jpg
472.9789518,876.827732,processed_routes/route3/60.jpg
473.53836,876.5839080000001,processed_routes/route3/61.jpg
473.4161444,875.940104,processed_routes/route3/62.jpg
472.275722,877.467616,processed_routes/route3/63.jpg
473.653358,875.461108,processed_routes/route3/64.jpg
473.86029199999996,872.5057079999999,processed_routes/route3/65.jpg
472.5132138,876.65752,processed_routes/route3/66.jpg
